year,month,day,hour,pm2.5,cbwd,DEWP,TEMP,PRES,Iws,Is,Ir
2014,1,4,5,75,cv,-9,-5,1025,1.34,0,0
2014,1,4,6,80,cv,-9,-6,1025,1.79,0,0
2014,1,4,7,86,SE,-7,-4,1025,0.89,0,0
2014,1,4,8,95,cv,-7,-3,1025,0.89,0,0
2014,1,4,9,101,SE,-6,-2,1025,0.89,0,0
2014,1,4,10,132,SE,-6,-1,1025,1.78,0,0
2014,1,4,11,153,SE,-5,-1,1024,3.57,0,0
2014,1,4,12,173,NE,-6,0,1023,1.79,0,0
2014,1,4,13,178,cv,-7,1,1021,0.89,0,0
2014,1,4,14,176,SE,-7,2,1020,1.79,0,0
2014,1,4,15,209,cv,-7,2,1020,0.89,0,0
2014,1,4,16,219,NW,-7,2,1020,1.79,0,0
2014,1,4,17,224,NW,-7,1,1020,3.58,0,0
2014,1,4,18,212,NW,-8,-2,1020,6.71,0,0
2014,1,4,19,221,NW,-8,-3,1021,8.5,0,0
2014,1,4,20,221,NW,-8,-4,1021,10.29,0,0
2014,1,4,21,217,cv,-8,-4,1021,0.89,0,0
2014,1,4,22,203,cv,-8,-4,1021,1.78,0,0
2014,1,4,23,221,NW,-9,-5,1021,1.79,0,0
2014,1,5,0,192,NW,-8,-4,1021,3.58,0,0
2014,1,5,1,183,NW,-10,-6,1022,6.71,0,0
2014,1,5,2,175,NW,-8,-5,1022,10.73,0,0
2014,1,5,3,177,NW,-9,-6,1022,14.75,0,0
2014,1,5,4,183,NW,-10,-7,1023,17.88,0,0
2014,1,5,5,155,NW,-10,-7,1023,22.8,0,0
2014,1,5,6,151,NW,-9,-6,1023,26.82,0,0
2014,1,5,7,137,NW,-10,-7,1024,29.95,0,0
2014,1,5,8,109,NW,-8,-4,1024,34.87,0,0
2014,1,5,9,140,NW,-8,-2,1025,39.79,0,0
2014,1,5,10,117,NW,-8,1,1026,42.92,0,0
2014,1,5,11,128,NW,-12,5,1026,46.05,0,0
2014,1,5,12,54,NE,-14,5,1025,3.13,0,0
2014,1,5,13,34,NE,-14,5,1024,6.26,0,0
2014,1,5,14,32,NE,-15,6,1024,9.39,0,0
2014,1,5,15,28,NE,-15,6,1024,12.52,0,0
2014,1,5,16,29,SE,-15,6,1024,3.13,0,0
2014,1,5,17,37,SE,-15,3,1024,4.92,0,0
2014,1,5,18,46,SE,-15,1,1025,6.71,0,0
2014,1,5,19,54,cv,-12,-1,1025,0.89,0,0
2014,1,5,20,53,cv,-12,-2,1026,1.78,0,0
2014,1,5,21,47,SE,-12,0,1026,4.02,0,0
2014,1,5,22,112,SE,-9,-1,1027,7.15,0,0
2014,1,5,23,125,SE,-8,-2,1028,8.94,0,0
2014,1,6,0,128,cv,-7,-3,1028,0.89,0,0
2014,1,6,1,126,cv,-5,-2,1028,1.78,0,0
2014,1,6,2,153,cv,-5,-1,1028,2.67,0,0
2014,1,6,3,157,cv,-5,-1,1028,3.12,1,0
2014,1,6,4,144,SE,-5,-1,1027,0.89,2,0
2014,1,6,5,138,cv,-5,-1,1027,0.89,3,0
2014,1,6,6,128,SE,-5,-1,1027,1.79,0,0
2014,1,6,7,126,SE,-5,-1,1027,3.58,0,0
2014,1,6,8,126,SE,-5,-1,1027,5.37,0,0
2014,1,6,9,159,SE,-6,-1,1028,8.5,1,0
2014,1,6,10,149,SE,-5,-1,1028,11.63,2,0
2014,1,6,11,123,SE,-4,0,1027,15.65,0,0
2014,1,6,12,150,SE,-4,0,1026,18.78,0,0
2014,1,6,13,146,SE,-5,0,1025,22.8,0,0
2014,1,6,14,145,SE,-5,0,1024,25.93,0,0
2014,1,6,15,160,SE,-5,0,1024,27.72,0,0
2014,1,6,16,148,SE,-5,0,1024,29.51,0,0
2014,1,6,17,156,SE,-5,0,1024,30.4,0,0
2014,1,6,18,158,SE,-7,-2,1024,31.29,0,0
2014,1,6,19,167,NE,-6,-2,1024,0.89,0,0
2014,1,6,20,171,SE,-5,-1,1025,0.89,0,0
2014,1,6,21,177,SE,-6,-1,1025,1.78,0,0
2014,1,6,22,185,NE,-6,-1,1025,0.89,0,0
2014,1,6,23,201,cv,-6,-1,1024,0.89,0,0
2014,1,7,0,217,cv,-6,-1,1024,1.34,0,0
2014,1,7,1,208,NE,-6,-2,1024,0.89,0,0
2014,1,7,2,204,cv,-7,-4,1024,0.89,0,0
2014,1,7,3,213,NW,-7,-4,1025,0.89,0,0
2014,1,7,4,256,NW,-6,-3,1025,2.68,0,0
2014,1,7,5,211,NW,-6,-3,1024,5.81,0,0
2014,1,7,6,203,NW,-8,-5,1024,8.94,0,0
2014,1,7,7,212,NW,-7,-5,1025,12.07,0,0
2014,1,7,8,205,NW,-6,-3,1026,16.09,0,0
2014,1,7,9,196,NW,-7,-1,1027,20.11,0,0
2014,1,7,10,182,NW,-8,1,1028,24.13,0,0
2014,1,7,11,124,NE,-11,3,1027,4.02,0,0
2014,1,7,12,102,NE,-14,3,1027,8.94,0,0
2014,1,7,13,77,NE,-14,5,1026,12.96,0,0
2014,1,7,14,48,NE,-16,5,1026,16.98,0,0
2014,1,7,15,38,NW,-16,5,1026,3.13,0,0
2014,1,7,16,31,NE,-16,5,1027,1.79,0,0
2014,1,7,17,27,NW,-16,4,1028,1.79,0,0
2014,1,7,18,33,NW,-16,4,1028,4.92,0,0
2014,1,7,19,35,NW,-16,-1,1029,8.94,0,0
2014,1,7,20,29,NW,-19,-1,1030,12.07,0,0
2014,1,7,21,24,NW,-20,0,1031,16.09,0,0
2014,1,7,22,26,NW,-25,0,1032,20.11,0,0
2014,1,7,23,11,NW,-21,-4,1032,24.13,0,0
2014,1,8,0,14,NW,-22,-3,1032,28.15,0,0
2014,1,8,1,12,NW,-21,-4,1033,31.28,0,0
2014,1,8,2,9,NW,-21,-4,1033,34.41,0,0
2014,1,8,3,11,NW,-20,-4,1033,39.33,0,0
2014,1,8,4,15,NW,-20,-5,1034,43.35,0,0
2014,1,8,5,13,NE,-20,-5,1034,1.79,0,0
2014,1,8,6,15,NW,-21,-6,1034,1.79,0,0
2014,1,8,7,17,NW,-20,-6,1034,6.71,0,0
2014,1,8,8,19,NE,-20,-5,1035,4.02,0,0
2014,1,8,9,18,NW,-21,-5,1036,3.13,0,0
2014,1,8,10,21,NW,-20,-2,1036,7.15,0,0
2014,1,8,11,17,cv,-21,-1,1035,1.79,0,0
2014,1,8,12,22,NW,-28,0,1034,8.94,0,0
2014,1,8,13,23,NW,-27,1,1033,16.09,0,0
2014,1,8,14,16,NW,-25,0,1032,21.9,0,0
2014,1,8,15,22,NW,-26,0,1032,27.71,0,0
2014,1,8,16,18,NW,-25,0,1032,33.52,0,0
2014,1,8,17,17,NW,-26,-1,1033,39.33,0,0
2014,1,8,18,21,NW,-26,-2,1033,44.25,0,0
2014,1,8,19,23,NW,-25,-2,1033,49.17,0,0
2014,1,8,20,22,NW,-25,-5,1034,54.09,0,0
2014,1,8,21,21,NW,-25,-7,1034,58.11,0,0
2014,1,8,22,23,NW,-23,-8,1034,59.9,0,0
2014,1,8,23,53,SE,-24,-7,1034,1.79,0,0
2014,1,9,0,66,cv,-23,-10,1034,0.89,0,0
2014,1,9,1,52,NW,-23,-10,1033,1.79,0,0
2014,1,9,2,30,NW,-23,-9,1033,3.58,0,0
2014,1,9,3,10,NW,-23,-11,1033,6.71,0,0
2014,1,9,4,10,NW,-23,-8,1033,9.84,0,0
2014,1,9,5,13,NW,-26,-6,1033,14.76,0,0
2014,1,9,6,11,NW,-25,-7,1033,18.78,0,0
2014,1,9,7,14,NW,-25,-9,1033,20.57,0,0
2014,1,9,8,20,NW,-24,-9,1034,23.7,0,0
2014,1,9,9,22,NW,-25,-4,1035,27.72,0,0
2014,1,9,10,23,NW,-26,-3,1035,31.74,0,0
2014,1,9,11,20,NW,-28,-2,1034,37.55,0,0
2014,1,9,12,17,NW,-28,0,1032,42.47,0,0
2014,1,9,13,14,NW,-32,0,1031,48.28,0,0
2014,1,9,14,10,NW,-33,1,1029,54.09,0,0
2014,1,9,15,10,NW,-35,1,1029,61.24,0,0
2014,1,9,16,27,NW,-34,1,1029,67.05,0,0
2014,1,9,17,44,SE,-26,0,1029,4.92,0,0
2014,1,9,18,53,SE,-24,-1,1029,8.05,0,0
2014,1,9,19,59,SE,-23,-2,1030,9.84,0,0
2014,1,9,20,56,SE,-22,-2,1030,12.97,0,0
2014,1,9,21,58,SE,-23,-2,1030,14.76,0,0
2014,1,9,22,66,cv,-24,-6,1031,0.89,0,0
2014,1,9,23,73,NE,-21,-8,1031,0.89,0,0
2014,1,10,0,83,cv,-20,-9,1031,0.89,0,0
2014,1,10,1,81,cv,-20,-9,1031,1.78,0,0
2014,1,10,2,91,NW,-22,-12,1031,1.79,0,0
2014,1,10,3,104,NW,-22,-11,1031,3.58,0,0
2014,1,10,4,88,NW,-22,-12,1031,5.37,0,0
2014,1,10,5,85,NW,-23,-13,1031,7.16,0,0
2014,1,10,6,66,NW,-22,-13,1031,10.29,0,0
2014,1,10,7,47,NW,-23,-13,1031,13.42,0,0
2014,1,10,8,70,cv,-22,-11,1031,0.89,0,0
2014,1,10,9,61,NW,-21,-8,1032,1.79,0,0
2014,1,10,10,47,cv,-22,-5,1032,0.89,0,0
2014,1,10,11,61,cv,-23,-2,1032,1.78,0,0
2014,1,10,12,69,cv,-25,0,1031,2.67,0,0
2014,1,10,13,66,NW,-27,3,1030,1.79,0,0
2014,1,10,14,63,NW,-28,3,1029,3.58,0,0
2014,1,10,15,43,SE,-27,4,1029,1.79,0,0
2014,1,10,16,48,NW,-29,5,1029,4.92,0,0
2014,1,10,17,67,SE,-26,2,1029,4.02,0,0
2014,1,10,18,87,SE,-26,1,1030,8.04,0,0
2014,1,10,19,127,SE,-25,1,1030,12.06,0,0
2014,1,10,20,126,cv,-20,-3,1031,0.89,0,0
2014,1,10,21,126,cv,-24,1,1031,1.78,0,0
2014,1,10,22,106,SE,-19,-5,1032,1.79,0,0
2014,1,10,23,104,SE,-20,-8,1032,2.68,0,0
2014,1,11,0,118,NE,-19,-9,1032,0.89,0,0
2014,1,11,1,141,NE,-19,-9,1032,1.78,0,0
2014,1,11,2,199,NW,-19,-9,1032,1.79,0,0
2014,1,11,3,262,NW,-19,-10,1032,2.68,0,0
2014,1,11,4,234,NW,-21,-10,1032,4.47,0,0
2014,1,11,5,221,cv,-19,-11,1032,0.89,0,0
2014,1,11,6,177,NW,-20,-12,1031,0.89,0,0
2014,1,11,7,135,NW,-20,-11,1031,4.02,0,0
2014,1,11,8,108,NE,-20,-11,1032,1.79,0,0
2014,1,11,9,97,cv,-18,-7,1032,0.89,0,0
2014,1,11,10,87,NW,-20,-3,1032,1.79,0,0
2014,1,11,11,85,NW,-21,-1,1031,3.58,0,0
2014,1,11,12,81,NW,-25,1,1030,5.37,0,0
2014,1,11,13,82,cv,-25,3,1029,1.79,0,0
2014,1,11,14,81,NW,-25,5,1028,1.79,0,0
2014,1,11,15,111,cv,-27,5,1027,1.79,0,0
2014,1,11,16,143,SE,-25,4,1027,4.02,0,0
2014,1,11,17,153,SE,-22,2,1027,7.15,0,0
2014,1,11,18,189,SE,-21,2,1028,11.17,0,0
2014,1,11,19,244,SE,-19,2,1029,14.3,0,0
2014,1,11,20,273,NW,-18,-4,1029,0.89,0,0
2014,1,11,21,218,NW,-19,-5,1030,2.68,0,0
2014,1,11,22,227,NW,-19,-1,1031,6.7,0,0
2014,1,11,23,95,cv,-19,-2,1032,0.89,0,0
2014,1,12,0,20,NW,-22,1,1032,8.94,0,0
2014,1,12,1,NA,NW,-21,-1,1033,16.09,0,0
2014,1,12,2,NA,NW,-24,-1,1034,24.14,0,0
2014,1,12,3,NA,NW,-22,-3,1035,29.95,0,0
2014,1,12,4,NA,NW,-23,-6,1035,33.97,0,0
2014,1,12,5,NA,NW,-22,-7,1035,37.99,0,0
2014,1,12,6,12,NW,-24,-6,1036,39.78,0,0
2014,1,12,7,12,NW,-23,-7,1037,42.91,0,0
2014,1,12,8,17,cv,-22,-6,1038,0.89,0,0
2014,1,12,9,33,NW,-22,-2,1039,1.79,0,0
2014,1,12,10,22,NW,-23,0,1039,3.58,0,0
2014,1,12,11,20,NE,-26,1,1039,1.79,0,0
2014,1,12,12,10,cv,-26,1,1038,0.89,0,0
2014,1,12,13,14,NW,-27,2,1036,4.02,0,0
2014,1,12,14,12,NW,-27,2,1036,8.04,0,0
2014,1,12,15,12,NW,-27,4,1035,12.06,0,0
2014,1,12,16,8,NW,-27,3,1035,16.98,0,0
2014,1,12,17,19,cv,-27,2,1035,3.13,0,0
2014,1,12,18,40,SE,-26,1,1035,3.13,0,0
2014,1,12,19,37,SE,-25,0,1035,7.15,0,0
2014,1,12,20,42,cv,-22,-2,1035,0.45,0,0
2014,1,12,21,56,cv,-22,-4,1035,1.34,0,0
2014,1,12,22,62,NW,-21,-8,1035,3.13,0,0
2014,1,12,23,57,NE,-22,-9,1035,0.89,0,0
2014,1,13,0,57,cv,-19,-9,1034,0.89,0,0
2014,1,13,1,75,NW,-20,-9,1034,1.79,0,0
2014,1,13,2,96,cv,-20,-9,1034,0.89,0,0
2014,1,13,3,110,NW,-18,-9,1034,1.79,0,0
2014,1,13,4,97,NW,-20,-11,1033,3.58,0,0
2014,1,13,5,105,NW,-20,-11,1033,5.37,0,0
2014,1,13,6,84,NE,-19,-12,1033,0.89,0,0
2014,1,13,7,106,NW,-19,-11,1033,1.79,0,0
2014,1,13,8,112,NE,-19,-11,1033,0.89,0,0
2014,1,13,9,120,NE,-17,-8,1034,2.68,0,0
2014,1,13,10,117,cv,-18,-4,1033,0.89,0,0
2014,1,13,11,118,cv,-18,-1,1033,1.78,0,0
2014,1,13,12,106,cv,-19,0,1031,2.67,0,0
2014,1,13,13,96,cv,-23,1,1030,3.56,0,0
2014,1,13,14,82,cv,-22,2,1029,4.45,0,0
2014,1,13,15,63,SE,-23,3,1029,1.79,0,0
2014,1,13,16,79,cv,-23,3,1029,0.89,0,0
2014,1,13,17,125,SE,-22,0,1029,0.89,0,0
2014,1,13,18,119,cv,-20,-2,1030,0.89,0,0
2014,1,13,19,115,NE,-19,-6,1030,1.79,0,0
2014,1,13,20,131,SE,-16,-6,1031,1.79,0,0
2014,1,13,21,177,NE,-18,-7,1031,1.79,0,0
2014,1,13,22,287,SE,-17,-7,1032,0.89,0,0
2014,1,13,23,299,NE,-19,-8,1032,1.79,0,0
2014,1,14,0,250,NW,-18,-7,1033,1.79,0,0
2014,1,14,1,159,NW,-19,-8,1033,3.58,0,0
2014,1,14,2,124,NW,-20,-9,1033,6.71,0,0
2014,1,14,3,123,NW,-19,-8,1034,11.63,0,0
2014,1,14,4,49,NW,-21,-10,1034,15.65,0,0
2014,1,14,5,36,cv,-19,-9,1034,0.89,0,0
2014,1,14,6,59,cv,-20,-9,1034,1.78,0,0
2014,1,14,7,85,cv,-18,-9,1035,2.67,0,0
2014,1,14,8,170,NW,-18,-11,1035,1.79,0,0
2014,1,14,9,180,NW,-15,-7,1036,3.58,0,0
2014,1,14,10,227,NW,-12,-2,1036,5.37,0,0
2014,1,14,11,199,cv,-20,-1,1036,0.89,0,0
2014,1,14,12,168,cv,-23,1,1035,1.78,0,0
2014,1,14,13,93,cv,-24,2,1033,2.67,0,0
2014,1,14,14,80,NW,-23,3,1033,1.79,0,0
2014,1,14,15,111,cv,-22,3,1033,1.79,0,0
2014,1,14,16,133,SE,-19,3,1032,3.13,0,0
2014,1,14,17,135,SE,-17,1,1033,6.26,0,0
2014,1,14,18,94,SE,-16,0,1033,9.39,0,0
2014,1,14,19,103,SE,-17,0,1033,12.52,0,0
2014,1,14,20,92,cv,-16,1,1033,1.79,0,0
2014,1,14,21,93,cv,-15,-5,1034,2.68,0,0
2014,1,14,22,109,cv,-14,-5,1034,3.57,0,0
2014,1,14,23,122,cv,-14,-6,1034,4.46,0,0
2014,1,15,0,123,cv,-13,-7,1033,5.35,0,0
2014,1,15,1,122,NW,-14,-8,1033,0.89,0,0
2014,1,15,2,172,NW,-15,-7,1034,2.68,0,0
2014,1,15,3,213,NW,-17,-10,1033,4.47,0,0
2014,1,15,4,196,NW,-17,-10,1033,6.26,0,0
2014,1,15,5,158,cv,-18,-10,1033,0.89,0,0
2014,1,15,6,103,cv,-19,-10,1032,1.78,0,0
2014,1,15,7,90,NW,-18,-10,1033,3.13,0,0
2014,1,15,8,70,NW,-18,-7,1033,4.92,0,0
2014,1,15,9,67,NW,-18,-5,1033,8.05,0,0
2014,1,15,10,66,NW,-17,-2,1033,12.07,0,0
2014,1,15,11,52,NW,-18,0,1033,13.86,0,0
2014,1,15,12,55,cv,-20,2,1032,1.79,0,0
2014,1,15,13,51,cv,-22,5,1030,2.68,0,0
2014,1,15,14,47,cv,-22,5,1029,3.57,0,0
2014,1,15,15,48,cv,-22,5,1029,5.36,0,0
2014,1,15,16,60,cv,-23,5,1029,6.25,0,0
2014,1,15,17,88,SE,-23,2,1028,1.79,0,0
2014,1,15,18,279,SE,-16,2,1029,5.81,0,0
2014,1,15,19,435,SE,-15,0,1029,8.94,0,0
2014,1,15,20,489,cv,-13,-2,1029,0.89,0,0
2014,1,15,21,513,cv,-11,-2,1029,1.78,0,0
2014,1,15,22,539,SE,-11,-2,1028,1.79,0,0
2014,1,15,23,567,cv,-10,-2,1029,0.89,0,0
2014,1,16,0,569,SE,-10,-3,1028,1.79,0,0
2014,1,16,1,659,cv,-9,-3,1027,0.89,0,0
2014,1,16,2,648,cv,-9,-3,1027,1.78,0,0
2014,1,16,3,651,cv,-8,-3,1027,2.67,0,0
2014,1,16,4,671,NE,-7,-3,1027,1.79,0,0
2014,1,16,5,623,SE,-7,-3,1026,1.79,0,0
2014,1,16,6,618,NW,-7,-4,1027,0.89,0,0
2014,1,16,7,532,NW,-7,-4,1027,1.78,0,0
2014,1,16,8,477,NW,-8,-5,1028,3.57,0,0
2014,1,16,9,479,NW,-8,-5,1028,5.36,0,0
2014,1,16,10,490,cv,-6,-2,1028,0.89,0,0
2014,1,16,11,476,NE,-11,1,1028,1.79,0,0
2014,1,16,12,457,NE,-11,2,1027,5.81,0,0
2014,1,16,13,327,NE,-10,3,1027,8.94,0,0
2014,1,16,14,161,SE,-11,4,1026,1.79,0,0
2014,1,16,15,286,SE,-15,5,1027,3.58,0,0
2014,1,16,16,298,SE,-14,5,1027,5.37,0,0
2014,1,16,17,310,SE,-11,3,1027,7.16,0,0
2014,1,16,18,332,SE,-7,0,1029,10.29,0,0
2014,1,16,19,391,SE,-7,-2,1029,12.08,0,0
2014,1,16,20,437,SE,-6,-1,1030,13.87,0,0
2014,1,16,21,422,cv,-5,-1,1031,0.89,0,0
2014,1,16,22,320,SE,-5,-2,1031,1.79,0,0
2014,1,16,23,346,SE,-4,-1,1031,3.58,0,0
2014,1,17,0,351,SE,-4,-1,1031,7.6,0,0
2014,1,17,1,297,SE,-5,-2,1031,10.73,0,0
2014,1,17,2,290,SE,-5,-2,1031,13.86,0,0
2014,1,17,3,250,SE,-7,-2,1031,18.78,1,0
2014,1,17,4,170,SE,-10,-2,1031,23.7,2,0
2014,1,17,5,103,SE,-10,-3,1031,29.51,0,0
2014,1,17,6,79,SE,-10,-3,1031,34.43,0,0
2014,1,17,7,73,cv,-10,-3,1032,0.89,1,0
2014,1,17,8,74,SE,-10,-3,1032,1.79,0,0
2014,1,17,9,77,SE,-10,-3,1033,3.58,0,0
2014,1,17,10,81,SE,-10,-2,1033,5.37,0,0
2014,1,17,11,95,cv,-9,0,1033,0.89,0,0
2014,1,17,12,115,SE,-10,1,1032,1.79,0,0
2014,1,17,13,77,cv,-11,3,1031,0.89,0,0
2014,1,17,14,67,cv,-13,5,1030,2.68,0,0
2014,1,17,15,13,NW,-21,5,1030,7.15,0,0
2014,1,17,16,12,NW,-21,5,1030,14.3,0,0
2014,1,17,17,10,NW,-22,4,1030,21.45,0,0
2014,1,17,18,195,NW,-23,4,1031,28.6,0,0
2014,1,17,19,238,NW,-22,3,1031,32.62,0,0
2014,1,17,20,293,NW,-22,3,1031,36.64,0,0
2014,1,17,21,384,NW,-22,3,1032,40.66,0,0
2014,1,17,22,381,NW,-18,-1,1032,44.68,0,0
2014,1,17,23,296,NW,-23,3,1032,49.6,0,0
2014,1,18,0,38,NW,-22,1,1032,54.52,0,0
2014,1,18,1,19,NW,-20,-2,1032,57.65,0,0
2014,1,18,2,22,NW,-21,2,1033,63.46,0,0
2014,1,18,3,20,NW,-17,-1,1033,68.38,0,0
2014,1,18,4,14,NW,-17,-4,1033,73.3,0,0
2014,1,18,5,23,NE,-16,-5,1033,1.79,0,0
2014,1,18,6,19,NE,-16,-8,1033,3.58,0,0
2014,1,18,7,22,NE,-17,-6,1034,6.71,0,0
2014,1,18,8,33,NW,-16,-5,1034,3.13,0,0
2014,1,18,9,42,NW,-15,-1,1035,6.26,0,0
2014,1,18,10,40,NW,-19,3,1035,9.39,0,0
2014,1,18,11,43,NE,-20,4,1035,4.02,0,0
2014,1,18,12,56,cv,-20,5,1034,0.89,0,0
2014,1,18,13,57,cv,-21,6,1033,2.68,0,0
2014,1,18,14,153,SE,-20,6,1032,3.13,0,0
2014,1,18,15,108,SE,-19,6,1032,7.15,0,0
2014,1,18,16,89,SE,-18,5,1031,12.07,0,0
2014,1,18,17,87,SE,-18,3,1031,16.09,0,0
2014,1,18,18,95,SE,-19,3,1032,17.88,0,0
2014,1,18,19,111,cv,-16,1,1032,0.89,0,0
2014,1,18,20,112,SE,-15,1,1031,1.79,0,0
2014,1,18,21,145,SE,-14,1,1031,5.81,0,0
2014,1,18,22,184,SE,-12,-2,1032,7.6,0,0
2014,1,18,23,178,SE,-11,-2,1031,11.62,0,0
2014,1,19,0,170,SE,-9,-2,1030,15.64,0,0
2014,1,19,1,161,SE,-8,-2,1030,19.66,0,0
2014,1,19,2,133,SE,-8,-2,1030,21.45,0,0
2014,1,19,3,114,SE,-8,-2,1028,24.58,0,0
2014,1,19,4,112,cv,-7,-2,1027,0.89,0,0
2014,1,19,5,114,cv,-7,-3,1027,1.78,0,0
2014,1,19,6,130,SE,-7,-3,1026,1.79,0,0
2014,1,19,7,133,cv,-7,-2,1026,0.89,0,0
2014,1,19,8,143,cv,-7,-3,1025,1.78,0,0
2014,1,19,9,137,cv,-7,-2,1026,2.67,0,0
2014,1,19,10,143,NW,-6,-2,1026,1.79,0,0
2014,1,19,11,145,NW,-6,-1,1025,3.58,0,0
2014,1,19,12,185,cv,-7,1,1023,0.89,0,0
2014,1,19,13,198,cv,-8,2,1021,2.68,0,0
2014,1,19,14,205,SE,-9,3,1020,1.79,0,0
2014,1,19,15,195,SE,-9,3,1020,4.92,0,0
2014,1,19,16,203,SE,-9,3,1020,6.71,0,0
2014,1,19,17,209,SE,-9,1,1021,8.5,0,0
2014,1,19,18,202,cv,-9,1,1022,0.89,0,0
2014,1,19,19,28,NW,-21,5,1023,12.07,0,0
2014,1,19,20,26,NW,-21,3,1024,21.9,0,0
2014,1,19,21,22,NW,-21,2,1025,29.95,0,0
2014,1,19,22,24,NW,-22,2,1026,38.89,0,0
2014,1,19,23,16,NW,-21,1,1025,46.04,0,0
2014,1,20,0,16,NW,-19,-1,1025,50.06,0,0
2014,1,20,1,17,NW,-20,0,1026,59.89,0,0
2014,1,20,2,7,NW,-21,-1,1027,69.72,0,0
2014,1,20,3,9,NW,-23,-1,1027,84.92,0,0
2014,1,20,4,10,NW,-22,-2,1027,97.88,0,0
2014,1,20,5,8,NW,-21,-2,1028,109.06,0,0
2014,1,20,6,7,NW,-21,-3,1028,114.87,0,0
2014,1,20,7,10,NW,-21,-2,1028,123.81,0,0
2014,1,20,8,11,NW,-21,-2,1029,135.88,0,0
2014,1,20,9,11,NW,-21,-1,1029,147.06,0,0
2014,1,20,10,10,NW,-23,0,1030,159.13,0,0
2014,1,20,11,7,NW,-24,1,1030,171.2,0,0
2014,1,20,12,9,NW,-25,2,1030,183.27,0,0
2014,1,20,13,14,NW,-24,3,1029,194.45,0,0
2014,1,20,14,13,NW,-24,4,1029,207.41,0,0
2014,1,20,15,14,NW,-25,3,1029,219.48,0,0
2014,1,20,16,9,NW,-24,3,1030,230.66,0,0
2014,1,20,17,14,NW,-24,2,1030,240.49,0,0
2014,1,20,18,9,NW,-24,1,1032,250.32,0,0
2014,1,20,19,8,NW,-23,0,1032,258.37,0,0
2014,1,20,20,10,NW,-20,0,1033,265.52,0,0
2014,1,20,21,8,NW,-20,-1,1034,272.67,0,0
2014,1,20,22,9,NW,-20,-1,1034,277.59,0,0
2014,1,20,23,11,NW,-20,-1,1034,284.74,0,0
2014,1,21,0,11,NW,-20,-2,1034,291.89,0,0
2014,1,21,1,10,NW,-20,-3,1034,297.7,0,0
2014,1,21,2,15,NW,-22,-2,1034,306.64,0,0
2014,1,21,3,13,NW,-22,-6,1035,310.66,0,0
2014,1,21,4,16,NW,-22,-4,1035,315.58,0,0
2014,1,21,5,13,NW,-22,-6,1035,318.71,0,0
2014,1,21,6,18,NW,-21,-5,1035,323.63,0,0
2014,1,21,7,18,NW,-22,-5,1035,328.55,0,0
2014,1,21,8,22,NE,-21,-5,1035,3.13,0,0
2014,1,21,9,23,NE,-20,-3,1035,6.26,0,0
2014,1,21,10,24,NW,-21,-1,1035,3.13,0,0
2014,1,21,11,24,NW,-23,2,1035,6.26,0,0
2014,1,21,12,23,cv,-24,2,1033,0.89,0,0
2014,1,21,13,23,NW,-24,4,1032,1.79,0,0
2014,1,21,14,42,cv,-25,4,1030,3.13,0,0
2014,1,21,15,54,SE,-24,4,1030,4.02,0,0
2014,1,21,16,48,SE,-24,3,1029,8.94,0,0
2014,1,21,17,66,SE,-23,3,1029,12.96,0,0
2014,1,21,18,56,SE,-24,1,1029,16.09,0,0
2014,1,21,19,67,SE,-23,1,1029,19.22,0,0
2014,1,21,20,95,SE,-20,-1,1028,21.01,0,0
2014,1,21,21,111,SE,-19,-1,1028,22.8,0,0
2014,1,21,22,112,cv,-18,-4,1028,0.89,0,0
2014,1,21,23,113,NE,-18,-5,1027,0.89,0,0
2014,1,22,0,127,SE,-18,-6,1027,1.79,0,0
2014,1,22,1,137,NE,-19,-6,1026,0.89,0,0
2014,1,22,2,164,NW,-18,-8,1026,0.89,0,0
2014,1,22,3,190,NW,-18,-8,1026,2.68,0,0
2014,1,22,4,175,NW,-18,-9,1025,4.47,0,0
2014,1,22,5,142,NW,-18,-9,1025,6.26,0,0
2014,1,22,6,107,NW,-17,-9,1025,8.05,0,0
2014,1,22,7,101,NW,-19,-10,1025,11.18,0,0
2014,1,22,8,100,NW,-18,-9,1025,14.31,0,0
2014,1,22,9,97,cv,-16,-5,1025,0.89,0,0
2014,1,22,10,101,NW,-18,-2,1025,3.13,0,0
2014,1,22,11,105,NW,-20,0,1025,4.92,0,0
2014,1,22,12,117,cv,-20,2,1024,0.89,0,0
2014,1,22,13,119,SE,-20,3,1023,1.79,0,0
2014,1,22,14,115,cv,-21,5,1021,0.89,0,0
2014,1,22,15,125,cv,-22,5,1021,1.78,0,0
2014,1,22,16,NA,SE,-21,5,1021,1.79,0,0
2014,1,22,17,NA,cv,-21,4,1021,0.89,0,0
2014,1,22,18,184,cv,-20,1,1021,1.78,0,0
2014,1,22,19,210,SE,-16,-2,1021,0.89,0,0
2014,1,22,20,213,SE,-16,-2,1022,1.78,0,0
2014,1,22,21,237,SE,-16,-4,1022,3.57,0,0
2014,1,22,22,258,NE,-17,-5,1022,1.79,0,0
2014,1,22,23,264,SE,-15,-5,1022,1.79,0,0
2014,1,23,0,324,SE,-16,-3,1021,3.58,0,0
2014,1,23,1,344,NW,-16,-6,1021,1.79,0,0
2014,1,23,2,356,cv,-15,-7,1020,0.45,0,0
2014,1,23,3,366,cv,-15,-7,1020,0.9,0,0
